op_index,task_name,task_args,trial,costs,all_cost,best_cost,best_all_cost,cmp
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2017,2.7408397020057305e-05,1.6501574516296387,1.7328482664333368e-05,1.76043701171875,0.9581783059056903
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2018,2.7359346651402404e-05,1.6331615447998047,1.7328482664333368e-05,1.76043701171875,0.9583416907712549
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2019,2.7390193143908894e-05,1.7689721584320068,1.7328482664333368e-05,1.76043701171875,0.9582389081607801
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2020,3.03246150770988e-05,1.2348387241363525,1.7328482664333368e-05,1.76043701171875,0.9489555687054656
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2021,3.9027568315858455e-05,1.7039875984191895,1.7328482664333368e-05,1.76043701171875,0.9259413522287789
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2022,3.9023157363710335e-05,1.695127248764038,1.7328482664333368e-05,1.76043701171875,0.9259516620155667
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2023,3.902873091323457e-05,1.739259958267212,1.7328482664333368e-05,1.76043701171875,0.925938635065955
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2024,3.900371715861174e-05,1.642557144165039,1.7328482664333368e-05,1.76043701171875,0.9259971137983903
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2025,2.769408715139442e-05,1.3823986053466797,1.7328482664333368e-05,1.76043701171875,0.9572324559799921
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2026,2.944134889015367e-05,1.4466309547424316,1.7328482664333368e-05,1.76043701171875,0.9516518399507597
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2027,2.9425615603644646e-05,1.408318281173706,1.7328482664333368e-05,1.76043701171875,0.9517005975263045
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2028,2.4035682603515042e-05,1.250140905380249,1.7328482664333368e-05,1.76043701171875,0.9701556862875987
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2029,2.403883194278903e-05,1.232649803161621,1.7328482664333368e-05,1.76043701171875,0.9701437354367953
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2030,2.8547692725298588e-05,1.2314705848693848,1.7328482664333368e-05,1.76043701171875,0.9544634377249447
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2031,4.7883217225456734e-05,1.6349084377288818,1.7328482664333368e-05,1.76043701171875,0.9072882618747029
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2032,4.789704037390613e-05,1.6553988456726074,1.7328482664333368e-05,1.76043701171875,0.9072619334268592
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2033,4.788689692154915e-05,1.6556150913238525,1.7328482664333368e-05,1.76043701171875,0.9072812525491896
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2034,3.112541794725859e-05,1.4695789813995361,1.7328482664333368e-05,1.76043701171875,0.9465780586109245
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2035,3.0098654645629852e-05,1.6694762706756592,1.7328482664333368e-05,1.76043701171875,0.949637788756252
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2036,2.4406818579399786e-05,1.3040807247161865,1.7328482664333368e-05,1.76043701171875,0.9687580013796002
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2037,4.748634109916368e-05,1.6348259449005127,1.7328482664333368e-05,1.76043701171875,0.9080474370408076
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2038,2.7718941169658367e-05,1.6419878005981445,1.7328482664333368e-05,1.76043701171875,0.9571506322940141
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2039,2.7787937023533316e-05,1.2581593990325928,1.7328482664333368e-05,1.76043701171875,0.9569238700754952
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2040,2.7799941625207297e-05,1.3141765594482422,1.7328482664333368e-05,1.76043701171875,0.9568844731852469
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2041,3.724399571012716e-05,1.725318193435669,1.7328482664333368e-05,1.76043701171875,0.9302081455317464
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2042,3.72729315403423e-05,1.6907734870910645,1.7328482664333368e-05,1.76043701171875,0.9301373060600846
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2043,3.725452627547112e-05,1.7047126293182373,1.7328482664333368e-05,1.76043701171875,0.930182358680444
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2044,3.72665173573941e-05,1.6579225063323975,1.7328482664333368e-05,1.76043701171875,0.9301530042453006
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2045,3.901129142204827e-05,1.7424955368041992,1.7328482664333368e-05,1.76043701171875,0.9259794022500359
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2046,2.3361355544651618e-05,1.8148081302642822,1.7328482664333368e-05,1.76043701171875,0.9727513173985294
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2047,2.3400531152647977e-05,1.6907238960266113,1.7328482664333368e-05,1.76043701171875,0.9725984840586048
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2048,2.959429840546697e-05,1.4004509449005127,1.7328482664333368e-05,1.76043701171875,0.9511792015221748
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2049,4.930791683905668e-05,1.7222206592559814,1.7328482664333368e-05,1.76043701171875,0.9046138884441668
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2050,4.926632420278005e-05,1.674379587173462,1.7328482664333368e-05,1.76043701171875,0.9046908630217682
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2051,4.928274371037022e-05,1.682755708694458,1.7328482664333368e-05,1.76043701171875,0.904660468039517
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2052,4.930118265682657e-05,1.7582402229309082,1.7328482664333368e-05,1.76043701171875,0.9046263468408403
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2053,3.375194709367946e-05,1.7595863342285156,1.7328482664333368e-05,1.76043701171875,0.9391884618258975
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2054,2.514503748680042e-05,1.8064513206481934,1.7328482664333368e-05,1.76043701171875,0.9660399876049519
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2055,2.516655326351423e-05,1.7690348625183105,1.7328482664333368e-05,1.76043701171875,0.9659619716752287
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2056,3.3769389249435664e-05,1.7638251781463623,1.7328482664333368e-05,1.76043701171875,0.9391413366023509
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2057,2.513262865589695e-05,1.7974529266357422,1.7328482664333368e-05,1.76043701171875,0.9660850122240859
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2058,4.747217651741294e-05,1.5857295989990234,1.7328482664333368e-05,1.76043701171875,0.908074649269652
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2059,4.745491854043392e-05,1.6048123836517334,1.7328482664333368e-05,1.76043701171875,0.908107815337252
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2060,2.7696436119782635e-05,1.6896214485168457,1.7328482664333368e-05,1.76043701171875,0.9572247196321748
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2061,4.74580689178515e-05,1.6306016445159912,1.7328482664333368e-05,1.76043701171875,0.9081017600991519
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2062,0.00020659983080808082,1.3449082374572754,1.7328482664333368e-05,1.76043701171875,0.7739308359719033
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2063,0.0003559168695652174,1.3161232471466064,1.7328482664333368e-05,1.76043701171875,0.724317996031692
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2064,6.375988875255625e-05,1.2987580299377441,1.7328482664333368e-05,1.76043701171875,0.8811681246590568
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2065,0.00013431706939003916,1.7029249668121338,1.7328482664333368e-05,1.76043701171875,0.8132060615532745
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2066,0.00018364161743341403,1.244779109954834,1.7328482664333368e-05,1.76043701171875,0.784675696156072
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2067,4.1668643257742016e-05,1.4445874691009521,1.7328482664333368e-05,1.76043701171875,0.9199685656156638
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2068,0.0003069385426829269,1.3193137645721436,1.7328482664333368e-05,1.76043701171875,0.7378222834453414
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2069,0.0006191585824742268,1.7700676918029785,1.7328482664333368e-05,1.76043701171875,0.6738157421228609
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2070,9.809075556970082e-05,1.3700406551361084,1.7328482664333368e-05,1.76043701171875,0.8418757238883788
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2071,8.16756750254151e-05,1.7268779277801514,1.7328482664333368e-05,1.76043701171875,0.8585804806938676
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2072,0.00020177712089356113,1.3214821815490723,1.7328482664333368e-05,1.76043701171875,0.7760853255113774
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2073,8.639436228697086e-05,1.2705187797546387,1.7328482664333368e-05,1.76043701171875,0.8534573040550268
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2074,8.420024922333449e-05,1.696842908859253,1.7328482664333368e-05,1.76043701171875,0.8558037574084967
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2075,0.00028553715135135136,1.4451680183410645,1.7328482664333368e-05,1.76043701171875,0.7444148534155585
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2076,4.772481735340729e-05,1.6773252487182617,1.7328482664333368e-05,1.76043701171875,0.9075905040843786
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2077,0.000148086781372549,1.293532371520996,1.7328482664333368e-05,1.76043701171875,0.8043039496696138
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2078,0.00014740096605237634,1.2385649681091309,1.7328482664333368e-05,1.76043701171875,0.8047273612845284
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2079,3.868554606951248e-05,1.466984510421753,1.7328482664333368e-05,1.76043701171875,0.9267442442231708
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2080,0.00010422092166212534,1.4590909481048584,1.7328482664333368e-05,1.76043701171875,0.8363463171335903
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2081,2.5814552755905515e-05,1.4882423877716064,1.7328482664333368e-05,1.76043701171875,0.9636430659940044
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2082,2.4186033768572718e-05,1.40407133102417,1.7328482664333368e-05,1.76043701171875,0.969586885979294
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2083,2.422910294117647e-05,1.3179819583892822,1.7328482664333368e-05,1.76043701171875,0.9694246004624177
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2084,3.048906745681503e-05,1.6939363479614258,1.7328482664333368e-05,1.76043701171875,0.9484622424830685
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2085,3.053651713747646e-05,1.6696548461914062,1.7328482664333368e-05,1.76043701171875,0.948320396933135
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2086,2.9661142541978183e-05,1.765413761138916,1.7328482664333368e-05,1.76043701171875,0.9509734090190005
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2087,2.4243545386346587e-05,1.2788457870483398,1.7328482664333368e-05,1.76043701171875,0.9693702456158229
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2088,2.3960133989853773e-05,1.2727751731872559,1.7328482664333368e-05,1.76043701171875,0.9704428421951318
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2089,2.9816794505494503e-05,1.7241275310516357,1.7328482664333368e-05,1.76043701171875,0.950495996305081
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2090,2.510875859247136e-05,1.7445673942565918,1.7328482664333368e-05,1.76043701171875,0.966171685710349
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2091,2.5280025674786043e-05,1.7207403182983398,1.7328482664333368e-05,1.76043701171875,0.965551622486829
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2092,3.6477865168539325e-05,1.9632129669189453,1.7328482664333368e-05,1.76043701171875,0.9321040497983238
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2093,3.606923452867302e-05,2.001959800720215,1.7328482664333368e-05,1.76043701171875,0.933131615850964
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2094,2.3951406222353286e-05,1.2561776638031006,1.7328482664333368e-05,1.76043701171875,0.9704760742597263
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2095,3.0500708992715397e-05,1.7037217617034912,1.7328482664333368e-05,1.76043701171875,0.9484274209788447
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2096,3.0485272670262132e-05,1.6590094566345215,1.7328482664333368e-05,1.76043701171875,0.9484735961075739
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2097,2.4058313696394126e-05,1.319488286972046,1.7328482664333368e-05,1.76043701171875,0.9700698424793546
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2098,2.7290865735395984e-05,1.7941803932189941,1.7328482664333368e-05,1.76043701171875,0.9585702886607186
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2099,2.9566817364098552e-05,1.2237887382507324,1.7328482664333368e-05,1.76043701171875,0.9512639420458179
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2100,3.1548614614484466e-05,1.7040212154388428,1.7328482664333368e-05,1.76043701171875,0.9453462152622594
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2101,3.604860796486978e-05,1.766427993774414,1.7328482664333368e-05,1.76043701171875,0.933183792772627
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2102,3.647391586940015e-05,1.7493267059326172,1.7328482664333368e-05,1.76043701171875,0.9321139257376733
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2103,2.4874694185094183e-05,1.2993240356445312,1.7328482664333368e-05,1.76043701171875,0.9670259781877953
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2104,2.4186632849526064e-05,1.257244348526001,1.7328482664333368e-05,1.76043701171875,0.9695846266487927
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2105,2.5216892689252716e-05,1.3235175609588623,1.7328482664333368e-05,1.76043701171875,0.9657797018336056
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2106,2.5359549459547985e-05,1.270190715789795,1.7328482664333368e-05,1.76043701171875,0.9652651376586904
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2107,4.1091200449282874e-05,1.9386131763458252,1.7328482664333368e-05,1.76043701171875,0.9212414549433693
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2108,4.111014324927089e-05,1.8653934001922607,1.7328482664333368e-05,1.76043701171875,0.9211994152492965
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2109,3.5237610121697835e-05,1.6584172248840332,1.7328482664333368e-05,1.76043701171875,0.9352593138320324
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2110,3.515610654779304e-05,1.6853384971618652,1.7328482664333368e-05,1.76043701171875,0.9354705348996423
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2111,3.604795513595166e-05,1.9994242191314697,1.7328482664333368e-05,1.76043701171875,0.9331854446549444
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2112,4.4307495939461056e-05,1.8068642616271973,1.7328482664333368e-05,1.76043701171875,0.9143675353348689
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2113,3.702376334574798e-05,1.934865951538086,1.7328482664333368e-05,1.76043701171875,0.930749119511962
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2114,3.697612724180581e-05,2.010373592376709,1.7328482664333368e-05,1.76043701171875,0.9308665550383952
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2115,3.512230472230472e-05,1.679823637008667,1.7328482664333368e-05,1.76043701171875,0.9355582779111047
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2116,3.507839891352224e-05,1.7310237884521484,1.7328482664333368e-05,1.76043701171875,0.9356723750766067
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2117,3.451972430098684e-05,1.4265613555908203,1.7328482664333368e-05,1.76043701171875,0.9371367929418825
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2118,3.450239814049586e-05,1.435901403427124,1.7328482664333368e-05,1.76043701171875,0.9371825869139188
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2119,2.4053724376935556e-05,1.2958834171295166,1.7328482664333368e-05,1.76043701171875,0.9700872440648206
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2120,3.332787728095835e-05,1.7060515880584717,1.7328482664333368e-05,1.76043701171875,0.9403417703706335
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2121,2.98179711573567e-05,1.645359754562378,1.7328482664333368e-05,1.76043701171875,0.9504923968003239
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2122,2.7024300066755674e-05,1.3478851318359375,1.7328482664333368e-05,1.76043701171875,0.9594656139978057
5,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",2123,2.3741870047309286e-05,1.2850897312164307,1.7328482664333368e-05,1.76043701171875,0.9712775657789907
