trial,task_name,task_args,tiles,num_threads,costs,all_cost
1184,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",64,1024,2.3994206814814814e-05,1.3671948909759521
1185,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",64,1024,2.3959785125184093e-05,1.2604377269744873
1186,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",176,1024,2.4548316046053314e-05,1.695183277130127
1187,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",56,1024,2.9616423035328046e-05,1.2854180335998535
1188,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",224,1024,2.256780556349433e-05,1.7066419124603271
1189,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",56,1024,3.0023240007401923e-05,1.699437141418457
1190,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",208,1024,2.9445801633461204e-05,1.6458992958068848
1191,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",192,1024,2.505130769230769e-05,1.6210579872131348
1192,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,6.45108743315508e-05,1.6727983951568604
1193,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",176,1024,2.4848605856788078e-05,1.7133171558380127
1194,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,6.449474670610379e-05,1.63063645362854
1195,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,2.0470059355711507e-05,1.8269453048706055
1196,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,2.0445152862415242e-05,1.6652801036834717
1197,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,2.4601463337356672e-05,1.7568340301513672
1198,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,2.4715071135430913e-05,1.7264904975891113
1199,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",56,1024,2.997138630941457e-05,1.28818941116333
1200,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",208,1024,2.9530099628712873e-05,1.577451229095459
1201,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,2.597945311827957e-05,1.5791308879852295
1202,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",192,1024,2.502104221190376e-05,1.6047773361206055
1203,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",64,1024,2.4124406112898513e-05,1.21321439743042
1204,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",208,1024,2.5398276466189507e-05,1.6362252235412598
1205,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,6.448758866006954e-05,1.6441361904144287
1206,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",64,1024,2.566546687258687e-05,1.1981372833251953
1207,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",64,1024,2.5555242475954078e-05,1.3173906803131104
1208,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,2.0438089134677944e-05,1.1983296871185303
1209,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,2.730351034724658e-05,1.2851643562316895
1210,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,2.7317702512739414e-05,1.26448392868042
1211,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",208,1024,2.9219236618678477e-05,1.6557791233062744
1212,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",64,1024,2.620077600134635e-05,1.2524423599243164
1213,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,2.5420928039965985e-05,1.7244532108306885
1214,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",96,1024,2.5364713326619672e-05,1.2062127590179443
1215,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,2.57542361667569e-05,1.608931064605713
1216,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",192,1024,2.5009395949794325e-05,1.6262109279632568
1217,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,3.608478144701291e-05,1.6664855480194092
1218,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,3.8631061456996146e-05,1.661742925643921
1219,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,3.757495638531535e-05,1.7213337421417236
1220,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",176,1024,2.47601466065204e-05,1.661559820175171
1221,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",65,1024,7.895750364238411e-05,1.8143792152404785
1222,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",76,1024,0.00013913548821161588,1.7099487781524658
1223,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",36,1024,5.8902803991446904e-05,1.3837976455688477
1224,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",28,1024,5.5773562142135395e-05,1.278306245803833
1225,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",14,1024,0.00030407908190476185,1.2875306606292725
1226,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",97,1024,8.2547734229576e-05,1.744751214981079
1227,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",136,1024,0.00018085775261584454,1.8180899620056152
1228,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",104,1024,3.149613121582921e-05,1.6787340641021729
1229,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",196,1024,0.001758819058139535,1.4831671714782715
1230,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",100,1024,3.523178141671606e-05,1.7208969593048096
1231,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,4.533157244477723e-05,1.8247358798980713
1232,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",192,1024,3.9906055866870436e-05,1.6153006553649902
1233,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,3.552596256434253e-05,1.252506971359253
1234,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",88,1024,0.0002547923856427379,1.5714974403381348
1236,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",56,1024,6.469521183463928e-05,1.6552822589874268
1237,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",82,1024,0.00027980056162790697,1.6308419704437256
1238,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,0.00716728096875,1.814652919769287
1239,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",100,1024,4.255747809048807e-05,2.040543556213379
1240,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",224,1024,2.561065799782372e-05,1.9211342334747314
1241,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",224,1024,2.558850503410198e-05,1.8188765048980713
1242,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",224,1024,2.557468487534626e-05,1.755098581314087
1243,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",224,1024,2.5584952309666384e-05,1.7716729640960693
1244,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",72,1024,2.197299388888889e-05,1.3259408473968506
1245,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.475793304917351e-05,1.7184321880340576
1246,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",224,1024,2.5551637541492665e-05,1.7014822959899902
1247,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",224,1024,2.5556375878968674e-05,1.6678862571716309
1248,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",176,1024,4.188062417160795e-05,1.7355740070343018
1249,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.496990286790873e-05,1.7411036491394043
1250,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.427451021430002e-05,1.8138606548309326
1251,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.428697771531821e-05,1.832890272140503
1252,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.427295337101332e-05,1.8601508140563965
1253,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,2.5962770938115023e-05,1.6390666961669922
1254,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.422175654791771e-05,1.8501129150390625
1255,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,2.7233056033725628e-05,1.2242321968078613
1256,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",144,1024,4.0598148867313916e-05,1.7587206363677979
1257,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.4804562989249555e-05,1.6708590984344482
1258,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,2.4208213663021082e-05,1.293898344039917
1259,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,2.7322676130389063e-05,1.247607946395874
1260,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.4948819706064997e-05,1.7136149406433105
1261,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",144,1024,4.060974365525464e-05,1.7576689720153809
1262,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.4967449273869606e-05,1.6686787605285645
1263,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",192,1024,1.9976414574143196e-05,2.109703302383423
1264,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.5042117000104743e-05,1.667206048965454
1265,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",144,1024,2.7671329040346476e-05,1.7537779808044434
1266,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",64,1024,2.7745962725381416e-05,1.2821862697601318
1267,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",72,1024,2.21817431884868e-05,1.2798187732696533
1268,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",176,1024,2.4838259578444607e-05,1.7076036930084229
1269,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.501906407274265e-05,1.8522746562957764
1270,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,2.453280888888889e-05,1.330430269241333
1271,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",64,1024,2.75534790802213e-05,1.3466224670410156
1272,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.4815323196308724e-05,1.6979444026947021
1273,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,2.451289688930996e-05,1.2530922889709473
1274,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,2.4825046734821613e-05,1.6442809104919434
1275,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,2.5041982913806255e-05,1.5998024940490723
1276,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,2.4683031184814348e-05,1.7573578357696533
1277,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",80,1024,2.616588038669507e-05,1.363727331161499
1278,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",144,1024,2.771612550189285e-05,1.751340389251709
1279,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,2.597189226883374e-05,1.645495891571045
1280,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,3.665758646616541e-05,1.9478836059570312
1281,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,3.66597974877451e-05,1.7105846405029297
1282,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,3.527674665293512e-05,1.7490861415863037
1283,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,3.5264785745710514e-05,1.768695592880249
1284,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",136,1024,2.980838922675934e-05,1.7008874416351318
1285,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,3.545812883617494e-05,1.7834446430206299
1286,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,2.208839923242535e-05,1.7746789455413818
1287,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",192,1024,1.9942438199432103e-05,1.8183815479278564
1288,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",100,1024,2.2984446156169764e-05,1.2622294425964355
1289,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",192,1024,1.995137272574124e-05,1.7096350193023682
1290,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,2.460000842062025e-05,1.7128007411956787
1291,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",56,1024,2.5945341530944625e-05,1.2659597396850586
1292,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",56,1024,2.5981415616303814e-05,1.2778747081756592
1293,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",100,1024,2.3179279573051314e-05,1.7208943367004395
1294,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",136,1024,2.9875615336266497e-05,1.7474048137664795
1295,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,2.6675704208136897e-05,1.3602626323699951
1296,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",136,1024,3.0083059329427892e-05,1.631544828414917
1297,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",56,1024,2.6070153393295176e-05,1.2991442680358887
1298,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,4.513861153774115e-05,1.690833568572998
1299,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",100,1024,2.3168070343360683e-05,1.249176263809204
1300,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",100,1024,2.3142845450388656e-05,1.2368335723876953
1301,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",144,1024,2.7486722177650428e-05,1.78446626663208
1302,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,2.4943693059936906e-05,1.7134678363800049
1303,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,2.4978838117106777e-05,1.6421501636505127
1304,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",56,1024,2.622311936166748e-05,1.2795186042785645
1305,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,4.432306186141556e-05,1.7272024154663086
1306,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,4.431139029768467e-05,1.6673986911773682
1307,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",100,1024,2.302718900499773e-05,1.3303725719451904
1308,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",100,1024,2.3014345921450152e-05,1.2490334510803223
1309,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,2.597592672790901e-05,1.6158483028411865
1310,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",112,1024,2.6916643979057594e-05,1.362706184387207
1311,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",56,1024,2.522618037297463e-05,1.2872068881988525
1312,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",56,1024,2.5209826286063194e-05,1.2819342613220215
1313,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,4.4510678026070767e-05,1.7234444618225098
1314,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",160,1024,4.449101830621302e-05,1.642317533493042
1315,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",104,1024,2.2719202054794524e-05,1.2909653186798096
1316,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",128,1024,2.4374152178277457e-05,1.658738136291504
1317,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",192,1024,4.0891964243146604e-05,1.7656729221343994
1318,batch_matmul.cuda,"(('TENSOR', (12, 128, 128), 'float32'), ('TENSOR', (12, 64, 128), 'float32'), (12, 128, 64), None, 0, 1)",104,1024,2.26652706733609e-05,1.2002129554748535
